NAME20,INTPTLAT20,INTPTLON20,Area,Building_Data_Present
"Roswell, NM",33.3698471,-104.5271296,65218541.46,FALSE
"Artesia, NM",32.8432875,-104.4093096,17756392.26,FALSE
"Española, NM",36.0120166,-106.0471541,52577679.92,FALSE
"Carlsbad, NM",32.4007904,-104.2410124,51098393.45,FALSE
"Bisbee, AZ",31.4034823,-109.92094,8165827.106,FALSE
"Creswell, OR",43.9239398,-123.0142523,6371314.571,FALSE
"Silverton, OR",45.0036682,-122.7754586,9543272.068,FALSE
"Woodburn, OR",45.1471191,-122.859178,19604332.9,FALSE
"Sheridan, OR",45.0962673,-123.3979732,4494393.756,FALSE
"Newberg, OR",45.2990987,-122.9781456,27652217.86,FALSE
"La Grande, OR",45.3289099,-118.0804013,16021690.21,FALSE
"Crescent City, CA",41.78645,-124.2016265,42468727.16,TRUE
"Davis, CA",38.550686,-121.7353938,31590600.55,FALSE
"Winters, CA",38.5256587,-121.9731571,4306927.994,FALSE
"Woodland, CA",38.6742338,-121.7615289,33062982.03,FALSE
"Salida, CO",38.5329002,-106.001487,7380791.262,FALSE
"Lovington, NM",32.9465198,-103.3539023,12460323.69,FALSE
"Hobbs, NM",32.729088,-103.1608281,67454216.75,FALSE
"Columbia Falls, MT",48.3749185,-114.1909193,11011685.55,FALSE
"Whitefish, MT",48.4131926,-114.3435512,16436298.89,FALSE
"Napa, CA",38.309526,-122.2917079,53137778.94,FALSE
"St. Helena, CA",38.5128518,-122.4680218,11769444.87,FALSE
"Truth or Consequences, NM",33.155431,-107.2534472,21350708.51,FALSE
"Benson, AZ",31.9617863,-110.294175,7032778.761,FALSE
"Sierra Vista, AZ",31.523336,-110.2701233,73287560.42,FALSE
"Arvin, CA",35.2031591,-118.8328367,6073683.073,FALSE
"Riverton, WY",43.025719,-108.3949719,17873301.32,FALSE
"Lander, WY",42.8329178,-108.7335285,7750605.45,FALSE
"Denver--Aurora, CO",39.7321492,-104.9593876,1698709711,FALSE
"Evergreen, CO",39.6455937,-105.3362951,24721574.8,FALSE
"Pecos, TX",31.409961,-103.5100617,19995668.14,FALSE
"Polson, MT",47.6908808,-114.125101,12222278.85,FALSE
"Monahans, TX",31.5789598,-102.8998267,18943403.18,FALSE
"Colorado Springs, CO",38.8729518,-104.7706431,519995392.9,FALSE
"Woodland Park, CO",38.9814742,-105.0496111,24049428.21,FALSE
"Missoula, MT",46.8798631,-114.0316596,115302903.8,FALSE
"La Junta, CO",37.982442,-103.5407103,10079197.56,FALSE
"Trinidad, CO",37.1733792,-104.5020739,12309681.63,FALSE
"Eagle Mountain, UT",40.3096345,-112.0112277,5234336.996,FALSE
"Delano, CA",35.7662014,-119.2430359,19076303.71,FALSE
"McFarland, CA",35.6766384,-119.2311852,4822122.111,FALSE
"Rosamond, CA",34.8506644,-118.187631,14573416.1,FALSE
"Tremonton, UT",41.7205184,-112.1748136,17471977.16,FALSE
"Fabens, TX",31.5053333,-106.1540285,4438724.701,FALSE
"Odessa, TX",31.8721596,-102.3848246,223964868.5,FALSE
"Point Roberts, WA",48.9846692,-123.059496,12788108.4,TRUE
"North Bend, WA",47.4765062,-121.7612964,14595650.09,FALSE
"Scappoose, OR",45.7440969,-122.8780498,15000768.17,FALSE
"Lincoln Beach, OR",44.8492804,-124.0466024,7592166.045,TRUE
"Middleton, ID",43.7100327,-116.6098948,11627166.82,FALSE
"Friday Harbor, WA",48.5239642,-122.99517,12682762.39,FALSE
"Long Beach, WA",46.342214,-124.0516055,7576467.159,TRUE
"Milton-Freewater, OR",45.947511,-118.3907781,8638400.182,FALSE
"Falcon, CO",38.963609,-104.6050931,21952805.53,FALSE
"Phoenix West--Goodyear--Avondale, AZ",33.4679624,-112.3639331,331523754.3,FALSE
"Brigham City, UT",41.4878104,-112.0222745,26257373.83,FALSE
"Rockaway Beach, OR",45.6105769,-123.942706,5045816.864,TRUE
"Bayside Gardens--Manzanita, OR",45.7174095,-123.9186658,7723111.791,TRUE
"Rio Verde, AZ",33.7334354,-111.6782398,7937124.645,FALSE
"Heber-Overgaard, AZ",34.4094405,-110.5604529,23887631.76,FALSE
"Payson--Santaquin, UT",40.0358333,-111.731525,24271035.09,FALSE
"Gold Canyon, AZ",33.3632743,-111.4521877,20379920.24,FALSE
"Shafter, CA",35.4915671,-119.2725136,12426251.7,FALSE
"Wasco, CA",35.5925376,-119.3443226,8930378.938,FALSE
"Avalon, CA",33.3416598,-118.3297444,3080710.433,FALSE
"Oxnard--San Buenaventura (Ventura), CA",34.2591347,-119.2090646,202420746.5,FALSE
"Nogales, AZ",31.3560841,-110.9490767,32897127.57,FALSE
"Thousand Oaks, CA",34.1952023,-118.8553998,210375194.8,FALSE
"Camarillo, CA",34.2253902,-119.0373758,58263095.98,FALSE
"Cedar City, UT",37.7024941,-113.0710879,47385986.5,FALSE
"Nephi, UT",39.709456,-111.8312672,9100915.705,FALSE
"Richfield, UT",38.7582541,-112.0908766,12277319.22,FALSE
"Seminole, TX",32.7177152,-102.652768,8746917.107,FALSE
"Tooele, UT",40.5369562,-112.3084546,29903431.74,FALSE
"Stansbury Park, UT",40.6407224,-112.2993995,8622565.414,FALSE
"Grantsville, UT",40.589734,-112.4508019,11380866.08,FALSE
"Park City--Snyderville, UT",40.6787331,-111.5067206,38581938.57,FALSE
"Florence West, AZ",33.0618883,-111.468282,15203803.42,FALSE
"The Pinery, CO",39.4441465,-104.7509584,23873957.35,FALSE
"Fillmore, CA",34.4011635,-118.9185677,6819123.194,FALSE
"Flagstaff, AZ",35.2015787,-111.6184441,75868825.93,FALSE
"Tuba City, AZ",36.1311423,-111.2347312,14399282.45,FALSE
"Rancho Calaveras, CA",38.1440488,-120.8456766,18686312.51,FALSE
"Kuna, ID",43.5010643,-116.416899,16429692.25,FALSE
"Nampa, ID",43.6033653,-116.5969594,171016500.3,FALSE
"Perryton, TX",36.39205,-100.8026142,10305234.77,FALSE
"Guymon, OK",36.6899033,-101.4758378,12471324.98,FALSE
"Idaho Falls, ID",43.4943881,-112.0056135,107539215.5,FALSE
"Yuba City, CA",39.1231477,-121.6041413,77909379.88,FALSE
"Chadron, NE",42.8276821,-103.0043209,5969809.039,FALSE
"Rupert, ID",42.6167732,-113.6770982,7176832.001,FALSE
"Lebanon, OR",44.5257555,-122.9024993,22502125.86,FALSE
"Burley, ID",42.5498182,-113.7791471,26524727.59,FALSE
"Santa Cruz, CA",37.0634007,-122.0004342,157071378.1,FALSE
"Sterling, CO",40.6258613,-103.2148468,14029601.69,FALSE
"Grand Junction, CO",39.0890618,-108.567452,199381304.5,FALSE
"Craig, CO",40.5170954,-107.5572056,14247438.92,FALSE
"Colby, KS",39.3869344,-101.0473216,7676840.518,FALSE
"Aspen, CO",39.1982258,-106.8411501,13496010.01,FALSE
"Amarillo, TX",35.1920279,-101.846942,219320690.3,FALSE
"Andrews, TX",32.3237431,-102.541184,24675448.39,FALSE
"Dalhart, TX",36.0594977,-102.5136425,9066142.67,FALSE
"Live Oak (Sutter County), CA",39.2748529,-121.6635408,4312482.727,FALSE
"San Francisco--Oakland, CA",37.784954,-122.2700879,1361865080,FALSE
"Jackson, CA",38.3542235,-120.770204,12491580.49,FALSE
"Box Elder, SD",44.147281,-103.0654455,15755008.52,FALSE
"Goodland, KS",39.3445775,-101.715009,7237205.028,FALSE
"Lamar, CO",38.0866671,-102.618362,11066518.09,FALSE
"Madera, CA",36.9733818,-120.0686133,54285507.45,FALSE
"Antioch, CA",37.9857566,-121.79064,192005839.8,FALSE
"Vallejo, CA",38.1110875,-122.2177746,104285891.5,FALSE
"Ontario--Payette, OR--ID",44.0333393,-116.9791168,36127636.9,FALSE
"Dos Palos, CA",36.9754675,-120.6334965,5938658.372,FALSE
"Spearfish, SD",44.4963692,-103.8604985,20394584.15,FALSE
"Tillamook, OR",45.4532424,-123.8293044,6865957.352,TRUE
"El Paso, TX--NM",31.7861475,-106.3897824,665296091.2,FALSE
"Las Cruces, NM",32.3364226,-106.7642378,167030905.5,FALSE
"Bayard, NM",32.6958013,-108.117776,8129651.576,FALSE
"Fort Stockton, TX",30.8944353,-102.8866122,15502294.18,FALSE
"Canyon, TX",34.9930147,-101.9233018,19037839.81,FALSE
"Brush, CO",40.2573392,-103.6303357,6527718.556,FALSE
"Mendota, CA",36.7453913,-120.3917184,11049897.52,FALSE
"Logan, UT",41.7287385,-111.8337664,123709568.5,FALSE
"Kennewick--Richland--Pasco, WA",46.2322338,-119.196669,302355015.5,FALSE
"Tucumcari, NM",35.170237,-103.725685,9916252.753,FALSE
"Rexburg, ID",43.8292339,-111.7823949,24490493.49,FALSE
"Half Moon Bay, CA",37.4605031,-122.4436697,21598529.91,FALSE
"Wellington, CO",40.6972082,-105.0045426,8417939.897,FALSE
"Estes Park, CO",40.3591491,-105.5296167,32169265.48,FALSE
"Fort Collins, CO",40.5630922,-105.1118837,323805278.4,FALSE
"Orange Cove, CA",36.6226724,-119.3169892,4276637.749,FALSE
"Coalinga, CA",36.1463331,-120.3551872,11060892.8,FALSE
"Fresno, CA",36.7890445,-119.7690004,415324336,FALSE
"Huron, CA",36.2030987,-120.0968687,3351906.605,FALSE
"Twin Falls, ID",42.5628909,-114.4540938,57427906.17,FALSE
"Sanger, CA",36.7028091,-119.5616401,12469369.89,FALSE
"Bozeman, MT",45.677082,-111.0556474,55544072.68,FALSE
"Belgrade, MT",45.7757918,-111.1822714,34680111.22,FALSE
"Woodland, WA",45.9133465,-122.7439744,11702604.88,FALSE
"Portland, OR--WA",45.5157565,-122.6465348,1372733860,FALSE
"Portales, NM",34.1832855,-103.3373168,13602831.82,FALSE
"Merced, CA",37.3017661,-120.4694697,111598998.4,FALSE
"Gustine, CA",37.2536986,-121.0039676,3015851.406,FALSE
"Los Banos, CA",37.062273,-120.8440783,21781229.57,FALSE
"Kerman, CA",36.7263694,-120.0621529,7161034.32,FALSE
"Parlier, CA",36.6114028,-119.5381087,4629863.564,FALSE
"Gillette, WY",44.2751866,-105.4960254,50970043.61,FALSE
"Douglas, WY",42.75634,-105.3853285,8493608.511,FALSE
"Alpine, TX",30.3602187,-103.6674137,11104151.21,FALSE
"Torrington, WY",42.0664759,-104.1867934,9343422.596,FALSE
"Cheyenne, WY",41.139752,-104.8009836,87964119.61,FALSE
"Pampa, TX",35.545161,-100.9656498,21374667.7,FALSE
"Ulysses, KS",37.5807302,-101.3639513,7209987.015,FALSE
"Gilroy--Morgan Hill, CA",37.0876993,-121.6136691,110178885.8,FALSE
"Buffalo, WY",44.3524455,-106.6997228,8504404.289,FALSE
"Powell, WY",44.7558144,-108.7586284,6844083.949,FALSE
"Lewiston, ID--WA",46.3892045,-117.0273147,73695402.78,FALSE
"Green River, WY",41.5195482,-109.468996,14604715.24,FALSE
"Anaconda-Deer Lodge County, MT",46.1322795,-112.9617503,6759732.027,FALSE
"Albany, OR",44.6351182,-123.0934031,59886648.87,FALSE
"Plainview, TX",34.1932951,-101.7177954,30525027.57,FALSE
"Coeur d'Alene, ID",47.7644721,-116.7942968,123102908.5,FALSE
"Connell, WA",46.6627597,-118.8622626,5636810.171,FALSE
"Corvallis, OR",44.5678148,-123.2923409,45324948.6,FALSE
"Quincy, WA",47.2382982,-119.8514966,13560315.11,FALSE
"Moses Lake, WA",47.1413468,-119.2920354,81504444.5,FALSE
"Walla Walla, WA--OR",46.0613961,-118.3342131,61890748.15,FALSE
"Pullman, WA",46.7344442,-117.176283,21071355.58,FALSE
"Williams, CA",39.1532927,-122.1481033,5277282.629,FALSE
"South Lake Tahoe, CA--NV",38.9204525,-119.9775142,51033812.9,FALSE
"Orland, CA",39.7436342,-122.1937926,11666390.62,FALSE
"Rathdrum, ID",47.8037328,-116.8845241,10481780.53,FALSE
"Spokane, WA",47.6783116,-117.3519846,450330610,FALSE
"San Jose, CA",37.3372173,-121.9574828,740491749,FALSE
"Turlock, CA",37.5088188,-120.846718,43729529.09,FALSE
"Bend, OR",44.0509686,-121.3182196,110621009.1,FALSE
"Great Falls, MT",47.5024468,-111.2825228,80309884.79,FALSE
"Libby, MT",48.3886011,-115.5607771,9274065.264,FALSE
"Willows, CA",39.524858,-122.1994949,7029474.932,FALSE
"Liberal, KS",37.0461129,-100.9267546,28069117.88,FALSE
"Newman, CA",37.3153528,-121.0208105,5399593.255,FALSE
"Patterson, CA",37.470392,-121.1438375,11466958.4,FALSE
"Rigby, ID",43.6544909,-111.9187832,19785159.3,FALSE
"Bishop, CA",37.3659758,-118.4159392,14236429.13,FALSE
"Waterford, CA",37.6378567,-120.7574089,5099303.585,FALSE
"King City, CA",36.2129806,-121.1273651,7798749.878,FALSE
"Gonzales, CA",36.5096421,-121.439172,4002042.799,FALSE
"Watsonville, CA",36.9279777,-121.7773324,38944159.21,FALSE
"Salt Lake City, UT",40.6457676,-111.9318349,778575518,FALSE
"Ephraim, UT",39.3577864,-111.5823617,4521319.028,FALSE
"Greenfield, CA",36.3226096,-121.245177,5537087.163,FALSE
"Seaside--Monterey--Pacific Grove, CA",36.601889,-121.863629,107211123.9,FALSE
"Soledad, CA",36.4297964,-121.321458,6270768.85,FALSE
"North Platte, NE",41.135271,-100.7889523,33824022.72,FALSE
"Vail, CO",39.6407325,-106.3823912,13278035.83,FALSE
"Eagle, CO",39.6450644,-106.8223971,8870326.277,FALSE
"Boise City, ID",43.6176164,-116.3015082,365627257,FALSE
"Borger, TX",35.6667972,-101.3996083,24349774.45,FALSE
"Ketchum, ID",43.674529,-114.3712539,20804091.56,FALSE
"Dumas, TX",35.8648922,-101.965339,12787583.28,FALSE
"Pupukea, HI",21.6395263,-158.0407077,20314120.99,FALSE
"Wasilla--Knik-Fairview--North Lakes, AK",61.5896861,-149.3673463,155509852.6,FALSE
"Honolulu, HI",21.3587528,-157.9348944,384051586.5,FALSE
"Dayton Northeast, NV",39.3036887,-119.5275582,9942627.193,FALSE
"Kingsburg, CA",36.522741,-119.5593898,10143220.65,FALSE
"Tracy--Mountain House, CA",37.7361427,-121.4549818,70423752.94,FALSE
"Delhi, CA",37.4286659,-120.7797795,6061319.232,FALSE
"Dayton Southwest, NV",39.2541373,-119.5615712,11654440.88,FALSE
"Livermore--Pleasanton--Dublin, CA",37.6903346,-121.8290393,172608580.9,FALSE
"Ripon, CA",37.7420067,-121.1303729,10912101.71,FALSE
"Exeter, CA",36.2947491,-119.1482466,7432152.488,FALSE
"Tulare, CA",36.204616,-119.3370167,45879900.52,FALSE
"Livingston, CA",37.3843855,-120.7226646,6830949.165,FALSE
"Lemoore, CA",36.2974304,-119.7889588,17279375.8,FALSE
"Arcata, CA",40.8774921,-124.0788952,20648372.98,FALSE
"Nice, CA",39.1217663,-122.8460922,10318913.74,FALSE
"Cold Springs, NV",39.6781432,-119.9760016,8984139.519,FALSE
