NAME20,INTPTLAT20,INTPTLON20,Area,,,,,,,,,,,,,,,,,,,,,,
"Dodge City, KS",+37.7586805,-100.0148808,28612162.62,,,,,,,,,,,,,,,,,,,,,,
"Calhoun, GA",+34.4968918,-084.9365530,52955753.87,,,,,,,,,,,,,,,,,,,,,,
"Cedartown, GA",+34.0165646,-085.2495583,24860822.95,,,,,,,,,,,,,,,,,,,,,,
"Martinsville, IN",+39.4244967,-086.4224658,16475896.2,,,,,,,,,,,,,,,,,,,,,,
"Berea, KY",+37.5835618,-084.2930193,29862721.65,,,,,,,,,,,,,,,,,,,,,,
"Gonzales, TX",+29.5118321,-097.4438268,11282957.37,,,,,,,,,,,,,,,,,,,,,,
"Richmond, KY",+37.7692251,-084.3115011,61553631.4,,,,,,,,,,,,,,,,,,,,,,
"Gainesville, FL",+29.6562133,-082.3877276,230657915.7,,,,,,,,,,,,,,,,,,,,,,
"Mountain Grove, MO",+37.1341773,-092.2637561,8387659.388,,,,,,,,,,,,,,,,,,,,,,
"Greensboro, NC",+36.0802222,-079.8339375,444128346.6,,,,,,,,,,,,,,,,,,,,,,
"Nevada, MO",+37.8376063,-094.3546853,15923990.18,,,,,,,,,,,,,,,,,,,,,,
"Harrisonburg, VA",+38.4194211,-078.8867874,80748297.35,,,,,,,,,,,,,,,,,,,,,,
"Richmond, MO",+39.2725405,-093.9711184,11430445.43,,,,,,,,,,,,,,,,,,,,,,
"Kittanning--Ford City, PA",+40.8025971,-079.5229045,27966503.81,,,,,,,,,,,,,,,,,,,,,,
"Little Rock, AR",+34.7569615,-092.3262756,701815769.1,,,,,,,,,,,,,,,,,,,,,,
"Lebanon, KY",+37.5659710,-085.2559957,12832235.18,,,,,,,,,,,,,,,,,,,,,,
"Somerset, KY",+37.0549900,-084.6110831,102026227.7,,,,,,,,,,,,,,,,,,,,,,
"Booneville, MS",+34.6611372,-088.5559194,16524881.02,,,,,,,,,,,,,,,,,,,,,,
"Bedford, IN",+38.8626363,-086.4982488,22037260.18,,,,,,,,,,,,,,,,,,,,,,
"Holdrege, NE",+40.4424976,-099.3757430,7635864.293,,,,,,,,,,,,,,,,,,,,,,
"Bloomington, IN",+39.1660912,-086.5529071,111469725.4,,,,,,,,,,,,,,,,,,,,,,
"Crete, NE",+40.6247665,-096.9560776,6797166.488,,,,,,,,,,,,,,,,,,,,,,
"Vicksburg, MS--LA",+32.3211902,-090.8646850,63517723.03,,,,,,,,,,,,,,,,,,,,,,
"Shelbyville, KY",+38.2046396,-085.2292850,30124576.34,,,,,,,,,,,,,,,,,,,,,,
"Buffalo, NY",+42.9310992,-078.8120602,889842450.8,,,,,,,,,,,,,,,,,,,,,,
"Silver Creek, NY",+42.5411553,-079.1689949,6382151.471,,,,,,,,,,,,,,,,,,,,,,
"Tell City, IN--KY",+37.9342532,-086.7544819,13123662.61,,,,,,,,,,,,,,,,,,,,,,
"Ripley, TN",+35.7460815,-089.5341069,19343763.85,,,,,,,,,,,,,,,,,,,,,,
"Washington--Arlington, DC--VA--MD",+38.8959429,-077.1830768,3420280606,,,,,,,,,,,,,,,,,,,,,,
"Oelwein, IA",+42.6651772,-091.9128814,12746324.83,,,,,,,,,,,,,,,,,,,,,,
"Chestertown, MD",+39.2162789,-076.0647334,11503875.46,,,,,,,,,,,,,,,,,,,,,,
"Portsmouth, OH--KY",+38.7324820,-082.9097916,56925833.15,,,,,,,,,,,,,,,,,,,,,,
"Poolesville, MD",+39.1436706,-077.4116475,7503371.649,,,,,,,,,,,,,,,,,,,,,,
"Shelbyville, IL",+39.4081160,-088.8088038,8030390.137,,,,,,,,,,,,,,,,,,,,,,
"Huntington, WV--KY--OH",+38.4490324,-082.3633521,360898867.6,,,,,,,,,,,,,,,,,,,,,,
"Belding, MI",+43.0964704,-085.2341036,7684949.306,,,,,,,,,,,,,,,,,,,,,,
"Russellville, KY",+36.8447887,-086.8920163,17407061.22,,,,,,,,,,,,,,,,,,,,,,
"Montevideo, MN",+44.9512003,-095.7145007,10704100.68,,,,,,,,,,,,,,,,,,,,,,
"Kalamazoo, MI",+42.2473993,-085.5924002,298181662.1,,,,,,,,,,,,,,,,,,,,,,
"Battle Creek, MI",+42.3131312,-085.2025195,126737371.5,,,,,,,,,,,,,,,,,,,,,,
"Sanger, TX",+33.3600752,-097.1741125,11428921.13,,,,,,,,,,,,,,,,,,,,,,
"Bedford, PA",+40.0327129,-078.5088155,10211835.91,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",+30.3800358,-097.7657945,1617419921,,,,,,,,,,,,,,,,,,,,,,
"Vinita, OK",+36.6394734,-095.1592834,12288057.68,,,,,,,,,,,,,,,,,,,,,,
"Rensselaer, IN",+40.9363885,-087.1497857,8386707.707,,,,,,,,,,,,,,,,,,,,,,
"Rochester, IN",+41.0596587,-086.2011617,16066642.2,,,,,,,,,,,,,,,,,,,,,,
"Morgan City, LA",+29.6903916,-091.2161921,53443059.55,,,,,,,,,,,,,,,,,,,,,,
"Du Quoin, IL",+38.0044123,-089.2343008,10570160.58,,,,,,,,,,,,,,,,,,,,,,
"Augusta, KS",+37.6943817,-096.9731864,10319630.31,,,,,,,,,,,,,,,,,,,,,,
"Jerseyville, IL",+39.1189339,-090.3308337,12352022.12,,,,,,,,,,,,,,,,,,,,,,
"Waterloo, IA",+42.4953291,-092.3784349,170758285.1,,,,,,,,,,,,,,,,,,,,,,
"Falls City, NE",+40.0622078,-095.5990134,8695831.723,,,,,,,,,,,,,,,,,,,,,,
"Seward, NE",+40.9142617,-097.0930221,8972276.249,,,,,,,,,,,,,,,,,,,,,,
"Scottsburg, IN",+38.6924799,-085.7855422,12608071.99,,,,,,,,,,,,,,,,,,,,,,
"Lawrenceburg, KY",+38.0489150,-084.9030275,17054769.19,,,,,,,,,,,,,,,,,,,,,,
"Oakdale, LA",+30.8165493,-092.6587528,12361290.19,,,,,,,,,,,,,,,,,,,,,,
"Holland, MI",+42.8003652,-086.1015470,176584803.3,,,,,,,,,,,,,,,,,,,,,,
"Lafayette, TN",+36.5295268,-086.0316033,13775619.9,,,,,,,,,,,,,,,,,,,,,,
"Clear Lake, IA",+43.1405390,-093.3810389,22410470.36,,,,,,,,,,,,,,,,,,,,,,
"Wayland, MI",+42.6721993,-085.6388041,8887321.655,,,,,,,,,,,,,,,,,,,,,,
"Allegan, MI",+42.5362823,-085.8508983,20093449.56,,,,,,,,,,,,,,,,,,,,,,
"South Haven, MI",+42.4080417,-086.2674290,24586127.82,,,,,,,,,,,,,,,,,,,,,,
"Wilmington, NC",+34.2165596,-077.9034518,380059624.7,,,,,,,,,,,,,,,,,,,,,,
"Coldwater, MI",+41.9388892,-085.0064176,28481377.54,,,,,,,,,,,,,,,,,,,,,,
"Spring Hill, TN",+35.7466213,-086.9168325,60575959.79,,,,,,,,,,,,,,,,,,,,,,
"Junction City, KS",+39.0533039,-096.8231331,62633235.93,,,,,,,,,,,,,,,,,,,,,,
"Harlan, KY",+36.8553345,-083.3445483,13036362.39,,,,,,,,,,,,,,,,,,,,,,
"Mason City, IA",+43.1522580,-093.2006476,38695593.79,,,,,,,,,,,,,,,,,,,,,,
"Columbia, TN",+35.6050292,-087.0805184,78102042.56,,,,,,,,,,,,,,,,,,,,,,
"Farmville, NC",+35.5946529,-077.5914162,7636073.01,,,,,,,,,,,,,,,,,,,,,,
"Cuero, TX",+29.0927995,-097.2859923,11350208.05,,,,,,,,,,,,,,,,,,,,,,
"Jackson, MI",+42.2407040,-084.4032925,137815340,,,,,,,,,,,,,,,,,,,,,,
"Benton, KY",+36.8518349,-088.3595363,10831396.89,,,,,,,,,,,,,,,,,,,,,,
"Lowell, MI",+42.9381782,-085.3660157,14731662.24,,,,,,,,,,,,,,,,,,,,,,
"Topeka, KS",+39.0361787,-095.6935068,221704325.6,,,,,,,,,,,,,,,,,,,,,,
"La Crosse, WI--MN",+43.8626017,-091.2394189,115696848.3,,,,,,,,,,,,,,,,,,,,,,
"Carrizo Springs, TX",+28.5253660,-099.8547597,11006803.8,,,,,,,,,,,,,,,,,,,,,,
"Fargo, ND--MN",+46.8585553,-096.8267980,201621867.3,,,,,,,,,,,,,,,,,,,,,,
"Grand Rapids, MI",+42.9424363,-085.6596285,726483381.5,,,,,,,,,,,,,,,,,,,,,,
"Princeton, IL",+41.3783046,-089.4682574,16056343.03,,,,,,,,,,,,,,,,,,,,,,
"Baxley, GA",+31.7711862,-082.3468831,16223396.54,,,,,,,,,,,,,,,,,,,,,,
"Middletown, DE",+39.4969258,-075.6558699,62856481.45,,,,,,,,,,,,,,,,,,,,,,
"Evansville, IN",+38.0072077,-087.5261768,294939751.4,,,,,,,,,,,,,,,,,,,,,,
"Union City, IN--OH",+40.1999147,-084.8132420,6699966.645,,,,,,,,,,,,,,,,,,,,,,
"Greenville, MS",+33.3988108,-091.0417567,43535849.5,,,,,,,,,,,,,,,,,,,,,,
"Columbia, KY",+37.1019669,-085.2992432,8859797.928,,,,,,,,,,,,,,,,,,,,,,
"Scottsville, KY",+36.7492606,-086.2076207,12378469.53,,,,,,,,,,,,,,,,,,,,,,
"Marksville, LA",+31.1089041,-092.0590122,16607965.51,,,,,,,,,,,,,,,,,,,,,,
"Tupelo, MS",+34.2535906,-088.7302420,112496068.7,,,,,,,,,,,,,,,,,,,,,,
"Richmond, IN--OH",+39.8330464,-084.8909040,65047083.57,,,,,,,,,,,,,,,,,,,,,,
"Salem, IN",+38.6031886,-086.0966646,10390039.92,,,,,,,,,,,,,,,,,,,,,,
"York, NE",+40.8684112,-097.5900838,12276206.12,,,,,,,,,,,,,,,,,,,,,,
"Sullivan, IN",+39.1006581,-087.4074267,7024750.699,,,,,,,,,,,,,,,,,,,,,,
"DeRidder, LA",+30.8603203,-093.3011994,37851856.06,,,,,,,,,,,,,,,,,,,,,,
"Yazoo City, MS",+32.8621124,-090.4197008,24235447.88,,,,,,,,,,,,,,,,,,,,,,
"Harrodsburg, KY",+37.7666197,-084.8501153,16948243.02,,,,,,,,,,,,,,,,,,,,,,
"Bardstown, KY",+37.8306938,-085.4592609,34899665.58,,,,,,,,,,,,,,,,,,,,,,
"Alexandria, LA",+31.3236999,-092.4477071,169434143.8,,,,,,,,,,,,,,,,,,,,,,
"Carrollton, KY",+38.6796205,-085.1657643,9168889.431,,,,,,,,,,,,,,,,,,,,,,
"Fort Polk South, LA",+31.0558709,-093.2264862,24527223.22,,,,,,,,,,,,,,,,,,,,,,
"Williamsburg, KY",+36.7263226,-084.1563708,13793395.61,,,,,,,,,,,,,,,,,,,,,,
"Emporia, VA",+36.6972496,-077.5447386,17098808.91,,,,,,,,,,,,,,,,,,,,,,
"Presque Isle, ME",+46.6870270,-068.0210966,13989715.29,,,,,,,,,,,,,,,,,,,,,,
"Greenville, NC",+35.5795788,-077.3670891,172827465.7,,,,,,,,,,,,,,,,,,,,,,
"Centerville, IA",+40.7298390,-092.8720330,9088886.608,,,,,,,,,,,,,,,,,,,,,,
"Easton, MD",+38.7708453,-076.0705712,29221396.08,,,,,,,,,,,,,,,,,,,,,,
"Lake Charles, LA",+30.2132066,-093.2515349,333156253.5,,,,,,,,,,,,,,,,,,,,,,
"Beloit, WI--IL",+42.5038624,-089.0275226,84877479.14,,,,,,,,,,,,,,,,,,,,,,
"Rockford, IL",+42.2916963,-089.0173175,352008381.8,,,,,,,,,,,,,,,,,,,,,,
"Spencer, IA",+43.1434157,-095.1519889,15997271.36,,,,,,,,,,,,,,,,,,,,,,
"Hutchinson, KS",+38.0641981,-097.9118973,63836793.24,,,,,,,,,,,,,,,,,,,,,,
"Hagerstown, MD--WV--PA--VA",+39.6850143,-077.7264960,312988398,,,,,,,,,,,,,,,,,,,,,,
"Albemarle, NC",+35.3799595,-080.1887722,43201778.22,,,,,,,,,,,,,,,,,,,,,,
"Concord, NC",+35.4707928,-080.5967864,519537885.1,,,,,,,,,,,,,,,,,,,,,,
"Clinton--Fulton, IA--IL",+41.8432147,-090.2112421,52805338,,,,,,,,,,,,,,,,,,,,,,
"Carmi, IL",+38.0864624,-088.1715696,6908514.645,,,,,,,,,,,,,,,,,,,,,,
"Henderson, NC",+36.3156112,-078.4022449,42225112.88,,,,,,,,,,,,,,,,,,,,,,
"Salisbury, MD--DE",+38.3685336,-075.5914851,129600224.3,,,,,,,,,,,,,,,,,,,,,,
"Dallas--Fort Worth--Arlington, TX",+32.8109752,-096.9729815,4588693839,,,,,,,,,,,,,,,,,,,,,,
"Gatesville, TX",+31.4382894,-097.7231836,26384290.18,,,,,,,,,,,,,,,,,,,,,,
"North Branch, MN",+45.4985506,-092.9907621,11272416.42,,,,,,,,,,,,,,,,,,,,,,
"Willmar, MN",+45.1263469,-095.0430132,42976585.84,,,,,,,,,,,,,,,,,,,,,,
"Mount Sterling, KY",+38.0648689,-083.9318307,30385359.6,,,,,,,,,,,,,,,,,,,,,,
"Big Rapids, MI",+43.6924181,-085.4811289,19171282.4,,,,,,,,,,,,,,,,,,,,,,
"Lindstrom--Chisago City, MN",+45.4102091,-092.8326209,23350104.57,,,,,,,,,,,,,,,,,,,,,,
"Muskegon--Norton Shores, MI",+43.1584188,-086.2082132,307233799.9,,,,,,,,,,,,,,,,,,,,,,
"Kasson, MN",+44.0382677,-092.7520184,8826851.685,,,,,,,,,,,,,,,,,,,,,,
"Fremont, MI",+43.4657578,-085.9515969,10085545.43,,,,,,,,,,,,,,,,,,,,,,
"Albert Lea, MN",+43.6537834,-093.3651135,29349908.07,,,,,,,,,,,,,,,,,,,,,,
"Morehead, KY",+38.1847221,-083.4525917,21352694.99,,,,,,,,,,,,,,,,,,,,,,
"Minneapolis--St. Paul, MN",+44.9744585,-093.2830770,2801773552,,,,,,,,,,,,,,,,,,,,,,
"Paris, IL",+39.6143263,-087.6924177,12756123.65,,,,,,,,,,,,,,,,,,,,,,
"Portland, TN--KY",+36.5974864,-086.5266213,28189393.64,,,,,,,,,,,,,,,,,,,,,,
"Franklin, KY",+36.7257046,-086.5756940,21638509.57,,,,,,,,,,,,,,,,,,,,,,
"Sturgis, MI",+41.7998856,-085.4206935,16167124.29,,,,,,,,,,,,,,,,,,,,,,
"Clinton, IL",+40.1488947,-088.9630843,9441807.493,,,,,,,,,,,,,,,,,,,,,,
"Vandalia, IL",+38.9796220,-089.1106246,16767232.05,,,,,,,,,,,,,,,,,,,,,,
"Middlesborough, KY--TN",+36.6199933,-083.7318468,30791068.58,,,,,,,,,,,,,,,,,,,,,,
"Benton, IL",+38.0009445,-088.9196482,12940593.23,,,,,,,,,,,,,,,,,,,,,,
"Winston-Salem, NC",+36.0657743,-080.2549916,810414994.3,,,,,,,,,,,,,,,,,,,,,,
"Hartford, CT",+41.7702707,-072.7028702,1411758074,,,,,,,,,,,,,,,,,,,,,,
"Wetumpka, AL",+32.5436286,-086.2138325,11588774.21,,,,,,,,,,,,,,,,,,,,,,
"Peru--LaSalle, IL",+41.3378189,-089.1311946,55598907.3,,,,,,,,,,,,,,,,,,,,,,
"Fostoria, OH",+41.1642258,-083.4108511,21732090.63,,,,,,,,,,,,,,,,,,,,,,
"Clanton, AL",+32.8406350,-086.6261716,23602065.66,,,,,,,,,,,,,,,,,,,,,,
"Colchester, CT",+41.5712988,-072.3395584,13087750.07,,,,,,,,,,,,,,,,,,,,,,
"New Haven, CT",+41.3206548,-072.8786975,797491171,,,,,,,,,,,,,,,,,,,,,,
"Storm Lake, IA",+42.6414678,-095.1971978,10056603.94,,,,,,,,,,,,,,,,,,,,,,
"Millsboro, DE",+38.5768009,-075.2809021,17373487.99,,,,,,,,,,,,,,,,,,,,,,
"Lewes--Rehoboth Beach, DE",+38.7287137,-075.1685073,100997012.5,,,,,,,,,,,,,,,,,,,,,,
"Milford, DE",+38.9075795,-075.4258047,31562928.94,,,,,,,,,,,,,,,,,,,,,,
"Jacksonville, IL",+39.7263269,-090.2371212,31964532.06,,,,,,,,,,,,,,,,,,,,,,
"Cleveland, OH",+41.4459191,-081.6015422,1860683146,,,,,,,,,,,,,,,,,,,,,,
"Commerce, GA",+34.2183133,-083.4643380,26856455.01,,,,,,,,,,,,,,,,,,,,,,
"Bridgeport--Stamford, CT--NY",+41.2104625,-073.3126485,1057164539,,,,,,,,,,,,,,,,,,,,,,
"Sebring--Avon Park, FL",+27.5354347,-081.4827395,125634655.6,,,,,,,,,,,,,,,,,,,,,,
"Versailles, KY",+38.0550375,-084.7234620,20574088.64,,,,,,,,,,,,,,,,,,,,,,
"Peoria, IL",+40.6957436,-089.5846448,389291536.4,,,,,,,,,,,,,,,,,,,,,,
"Cape Girardeau, MO--IL",+37.3378646,-089.5855597,80973095.34,,,,,,,,,,,,,,,,,,,,,,
"McMinnville, TN",+35.6851681,-085.7838344,34242499.49,,,,,,,,,,,,,,,,,,,,,,
"Greenville, IL",+38.8876446,-089.4026757,7734381.536,,,,,,,,,,,,,,,,,,,,,,
"Humboldt, IA",+42.7271641,-094.2233273,9586070.689,,,,,,,,,,,,,,,,,,,,,,
"Jayuya, PR",+18.2061449,-066.6012868,22089790.69,,,,,,,,,,,,,,,,,,,,,,
"Clinton, IN",+39.6651952,-087.4088323,8117235.336,,,,,,,,,,,,,,,,,,,,,,
"Kewanee, IL",+41.2428461,-089.9233948,15419017.06,,,,,,,,,,,,,,,,,,,,,,
"Newton, IA",+41.7002939,-093.0481644,18491315.77,,,,,,,,,,,,,,,,,,,,,,
"New London, WI",+44.3887301,-088.7419397,12078568.88,,,,,,,,,,,,,,,,,,,,,,
"Iola, KS",+37.9279861,-095.3949940,11002106.43,,,,,,,,,,,,,,,,,,,,,,
"Canyon Lake, TX",+29.8644831,-098.2773941,23957342.69,,,,,,,,,,,,,,,,,,,,,,
"San Antonio, TX",+29.5084166,-098.5185598,1597501737,,,,,,,,,,,,,,,,,,,,,,
"Killeen, TX",+31.0951755,-097.7588380,260786656.4,,,,,,,,,,,,,,,,,,,,,,
"Sullivan, IL",+39.5956559,-088.6088095,7197219.302,,,,,,,,,,,,,,,,,,,,,,
"Dayton, TN",+35.4899216,-085.0202106,24232687.89,,,,,,,,,,,,,,,,,,,,,,
"Charleston, IL",+39.4849829,-088.1760720,20080594.59,,,,,,,,,,,,,,,,,,,,,,
"St. Johns, MI",+42.9946285,-084.5580114,12730062,,,,,,,,,,,,,,,,,,,,,,
"Mattoon, IL",+39.4778373,-088.3677019,21657241.18,,,,,,,,,,,,,,,,,,,,,,
"Brookville, OH",+39.8404587,-084.4139951,10555776.56,,,,,,,,,,,,,,,,,,,,,,
"West Milton, OH",+39.9575569,-084.3281082,5065830.089,,,,,,,,,,,,,,,,,,,,,,
"Tecumseh, MI",+41.9886933,-083.9566760,26605497.37,,,,,,,,,,,,,,,,,,,,,,
"Germantown, OH",+39.6277346,-084.3682668,7202679.362,,,,,,,,,,,,,,,,,,,,,,
"Fenton, MI",+42.7969090,-083.7516395,91241787.24,,,,,,,,,,,,,,,,,,,,,,
"Jackson, OH",+39.0457402,-082.6363378,10438228.53,,,,,,,,,,,,,,,,,,,,,,
"Minster--New Bremen, OH",+40.4176315,-084.3766790,10823250.73,,,,,,,,,,,,,,,,,,,,,,
"La Grange, KY",+38.3748881,-085.4078075,53167203.98,,,,,,,,,,,,,,,,,,,,,,
"Brazil, IN",+39.5231183,-087.1170416,17152267.25,,,,,,,,,,,,,,,,,,,,,,
"Mount Washington, KY",+38.0411866,-085.5702925,33849229.85,,,,,,,,,,,,,,,,,,,,,,
"Bluffton West, SC",+32.2710509,-080.9661170,60452125.25,,,,,,,,,,,,,,,,,,,,,,
"White House, TN",+36.4543280,-086.6641085,33404697.32,,,,,,,,,,,,,,,,,,,,,,
"Central City, KY",+37.2927421,-087.1235543,11091176.35,,,,,,,,,,,,,,,,,,,,,,
"Corydon, IN",+38.2248386,-086.1315139,9294851.834,,,,,,,,,,,,,,,,,,,,,,
"Navarre--Miramar Beach--Destin, FL",+30.4334633,-086.6573369,330918888.8,,,,,,,,,,,,,,,,,,,,,,
"Pascagoula--Gautier, MS",+30.4137025,-088.5689260,103241443.8,,,,,,,,,,,,,,,,,,,,,,
"Salinas--Coco, PR",+17.9828821,-066.2845152,13393179.91,,,,,,,,,,,,,,,,,,,,,,
"Fairhope--Daphne, AL",+30.6209108,-087.9044850,153682739,,,,,,,,,,,,,,,,,,,,,,
"Coquí--Jobos, PR",+17.9776795,-066.2207235,11521218.3,,,,,,,,,,,,,,,,,,,,,,
"Ciales, PR",+18.3638652,-066.4646891,30018664.53,,,,,,,,,,,,,,,,,,,,,,
"Lares, PR",+18.3191087,-066.8642075,77909077.85,,,,,,,,,,,,,,,,,,,,,,
"Potala Pastillo, PR",+17.9922586,-066.5012138,4146467.211,,,,,,,,,,,,,,,,,,,,,,
"Guánica, PR",+17.9654709,-066.9392161,7521723.228,,,,,,,,,,,,,,,,,,,,,,
"Aibonito, PR",+18.1345802,-066.2757387,34524226.31,,,,,,,,,,,,,,,,,,,,,,
"Glenwood, IA",+41.0467880,-095.7443761,6254243.637,,,,,,,,,,,,,,,,,,,,,,
"Sharon--Hermitage, PA--OH",+41.2271906,-080.4847260,73009991.55,,,,,,,,,,,,,,,,,,,,,,
"Steubenville--Weirton, OH--WV--PA",+40.3734601,-080.6148589,123234610.2,,,,,,,,,,,,,,,,,,,,,,
"Adairsville, GA",+34.3686929,-084.9363029,13860069.77,,,,,,,,,,,,,,,,,,,,,,
"Lake Royale, NC",+35.9650894,-078.1995992,9705917.669,,,,,,,,,,,,,,,,,,,,,,
"Creedmoor, NC",+36.1215307,-078.6963212,17672505.99,,,,,,,,,,,,,,,,,,,,,,
"Wilkesboro--North Wilkesboro, NC",+36.1721825,-081.1731112,86321914.5,,,,,,,,,,,,,,,,,,,,,,
"Inman, SC",+35.0476358,-082.0957961,35512559.82,,,,,,,,,,,,,,,,,,,,,,
"Canton, NC",+35.5307397,-082.8463981,22994416.49,,,,,,,,,,,,,,,,,,,,,,
"Wendell, NC",+35.7924863,-078.3771597,10822811.29,,,,,,,,,,,,,,,,,,,,,,
"Anderson--Clemson, SC",+34.5530628,-082.6963224,255806841.8,,,,,,,,,,,,,,,,,,,,,,
"Litchfield Beach, SC",+33.4548237,-079.1316845,45140214.69,,,,,,,,,,,,,,,,,,,,,,
"Statesville, NC",+35.7912984,-080.8872093,97557489.84,,,,,,,,,,,,,,,,,,,,,,
"Villa Rica, GA",+33.7485700,-084.9234733,50276710.62,,,,,,,,,,,,,,,,,,,,,,
"Perry, GA",+32.4621785,-083.7219859,36064872.99,,,,,,,,,,,,,,,,,,,,,,
"Tellico Village, TN",+35.6984033,-084.2641955,18130082.13,,,,,,,,,,,,,,,,,,,,,,
"Waynesville, NC",+35.5220196,-082.9844116,72327425.18,,,,,,,,,,,,,,,,,,,,,,
"Clayton, NC",+35.6301646,-078.3727377,94333032.07,,,,,,,,,,,,,,,,,,,,,,
"Chatsworth, GA",+34.7747296,-084.7933408,41277414.52,,,,,,,,,,,,,,,,,,,,,,
"Blowing Rock, NC",+36.1291817,-081.6663255,8397777.279,,,,,,,,,,,,,,,,,,,,,,
"Woodmont, GA",+34.2298087,-084.3527443,13437048.89,,,,,,,,,,,,,,,,,,,,,,
"Buies Creek--Lillington, NC",+35.3980375,-078.8157631,18607694.33,,,,,,,,,,,,,,,,,,,,,,
"Port Charlotte--North Port, FL",+27.0007950,-082.1198233,369222934.5,,,,,,,,,,,,,,,,,,,,,,
"Bradenton--Sarasota--Venice, FL",+27.2868304,-082.4570152,1149055931,,,,,,,,,,,,,,,,,,,,,,
"Asbury Lake--Middleburg, FL",+30.0601720,-081.8523881,60276889.58,,,,,,,,,,,,,,,,,,,,,,
"Rainbow Springs, FL",+29.0923768,-082.4541737,14867664.52,,,,,,,,,,,,,,,,,,,,,,
"Brooksville, FL",+28.5544928,-082.3899305,21884953.15,,,,,,,,,,,,,,,,,,,,,,
"Daytona Beach--Palm Coast--Port Orange, FL",+29.2745700,-081.0861655,581577875.1,,,,,,,,,,,,,,,,,,,,,,
"Fernandina Beach--Yulee, FL",+30.6037982,-081.5034270,133880750.3,,,,,,,,,,,,,,,,,,,,,,
"Beverly Hills--Homosassa Springs--Pine Ridge, FL",+28.8929679,-082.4438727,317317283.5,,,,,,,,,,,,,,,,,,,,,,
"St. James City, FL",+26.5004058,-082.0788429,6053227.266,,,,,,,,,,,,,,,,,,,,,,
"Hilton, NY",+43.2904266,-077.8031243,10435569.68,,,,,,,,,,,,,,,,,,,,,,
"Collins, NY",+42.4700097,-078.9339774,6095347.343,,,,,,,,,,,,,,,,,,,,,,
"Lake Erie Beach, NY",+42.6400409,-079.0559103,20038263.46,,,,,,,,,,,,,,,,,,,,,,
"Canajoharie--Fort Plain, NY",+42.8990805,-074.5678692,10783416.07,,,,,,,,,,,,,,,,,,,,,,
"Kingsland--St. Marys, GA",+30.7831841,-081.6148009,79640165.44,,,,,,,,,,,,,,,,,,,,,,
"Canastota, NY",+43.0764862,-075.7412352,9767008.089,,,,,,,,,,,,,,,,,,,,,,
"Fulton, NY",+43.3070887,-076.3975026,15597937.95,,,,,,,,,,,,,,,,,,,,,,
"New Paltz, NY",+41.7529099,-074.0769984,12676387.62,,,,,,,,,,,,,,,,,,,,,,
"Maytown--Marietta, PA",+40.0677512,-076.5713046,8130100.604,,,,,,,,,,,,,,,,,,,,,,
"Exeter, NH",+42.9856964,-070.9266146,30702863.52,,,,,,,,,,,,,,,,,,,,,,
"Westminster, MD",+39.5536992,-076.9738045,68527474.8,,,,,,,,,,,,,,,,,,,,,,
"Hamburg--Vernon--Highland Lakes, NJ",+41.1978474,-074.4845801,58948515.76,,,,,,,,,,,,,,,,,,,,,,
"Eldersburg, MD",+39.3987057,-076.9416980,48077475.48,,,,,,,,,,,,,,,,,,,,,,
"Winsted, CT",+41.9258483,-073.0675434,17671813.77,,,,,,,,,,,,,,,,,,,,,,
"Southbridge Town, MA",+42.0974224,-072.0669778,30810215.73,,,,,,,,,,,,,,,,,,,,,,
"Ridgefield, CT",+41.2909331,-073.4812843,75896187.96,,,,,,,,,,,,,,,,,,,,,,
"Slatington, PA",+40.7524593,-075.5854988,10083886.81,,,,,,,,,,,,,,,,,,,,,,
"Seaford--Laurel--Bridgeville, DE",+38.6414162,-075.5880265,62580890.35,,,,,,,,,,,,,,,,,,,,,,
"East Hampton North--Springs--Northwest Harbor, NY",+40.9814112,-072.1936036,98727670.71,,,,,,,,,,,,,,,,,,,,,,
"Mahanoy City, PA",+40.8119808,-076.1444675,2148324.249,,,,,,,,,,,,,,,,,,,,,,
"Freeland, PA",+41.0173651,-075.9027986,4047231.445,,,,,,,,,,,,,,,,,,,,,,
"Lambertville, NJ--PA",+40.3636444,-074.9719576,14693290.29,,,,,,,,,,,,,,,,,,,,,,
"Birdsboro--Amity, PA",+40.2656033,-075.7495693,22205418.08,,,,,,,,,,,,,,,,,,,,,,
"South Berwick, ME--NH",+43.2281383,-070.8067622,11326163.1,,,,,,,,,,,,,,,,,,,,,,
"Storrs, CT",+41.8137005,-072.2602068,20451740.47,,,,,,,,,,,,,,,,,,,,,,
"Panther Valley, NJ",+40.9094529,-074.8420019,5745869.205,,,,,,,,,,,,,,,,,,,,,,
"Ranson--Charles Town, WV",+39.2998609,-077.8498285,29589156.76,,,,,,,,,,,,,,,,,,,,,,
"Mechanicville, NY",+42.9208299,-073.6846748,17005124.9,,,,,,,,,,,,,,,,,,,,,,
"Palmyra, PA",+41.3672916,-075.2340331,21818489.47,,,,,,,,,,,,,,,,,,,,,,
"Rising Sun, MD",+39.6893200,-076.0845084,13568894.21,,,,,,,,,,,,,,,,,,,,,,
"Winchendon, MA",+42.6819746,-072.0448036,6315692.566,,,,,,,,,,,,,,,,,,,,,,
"Atlantic City--Ocean City--Villas, NJ",+39.2393719,-074.6639402,432487991.2,,,,,,,,,,,,,,,,,,,,,,
